Label;Id;patent_title;link;data;assignee;abstract
9,371,550;717;Processing materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=11&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2016;;
9,388,442;718;Reconfigureable processing enclosures;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=10&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2016;;
9,464,334;719;Array for processing materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=9&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2016;;
9,493,851;720;Methods for treating lignocellulosic materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=8&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2016;;
9,611,516;721;Controlling process gases;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=7&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2017;;
9,631,246;722;Methods for treating lignocellulosic materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=6&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2017;;
9,650,687;723;Methods for treating lignocellulosic materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=5&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2017;;
9,701,988;724;Yeast having improved productivity and method of producing product;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=4&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2017;;
9,708,761;725;Array for processing materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=3&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2017;;
9,783,861;726;Methods for treating lignocellulosic materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=2&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2017;;
9,816,231;727;Processing materials;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=1&f=G&l=50&d=PALL&S1=5247058.UREF.&OS=ref/5247058&RS=REF/5247058;2017;;
7,281,580;728;High porosity fractures and methods of creating high porosity fractures;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=100&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2007;;
7,281,581;729;"Methods of hydraulic fracturing and of propping fractures in subterranean
     formations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=99&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2007;;
7,299,869;730;"Carbon foam particulates and methods of using carbon foam particulates in
     subterranean applications";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=98&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2007;;
7,299,875;731;Methods for controlling particulate migration;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=97&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2007;;
7,306,037;732;Compositions and methods for particulate consolidation;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=95&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2007;;
7,318,473;733;"Methods relating to maintaining the structural integrity of deviated well
     bores";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=94&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,318,474;734;"Methods and compositions for controlling formation fines and reducing
     proppant flow-back";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=93&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,334,635;735;Methods for fracturing subterranean wells;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=91&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,334,636;736;Methods of creating high-porosity propped fractures using reticulated foam;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=90&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,343,973;737;Methods of stabilizing surfaces of subterranean formations;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=89&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,345,011;738;"Methods for mitigating the production of water from subterranean
     formations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=88&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,350,571;739;Methods of preparing and using coated particulates;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=87&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,353,876;740;"Self-degrading cement compositions and methods of using self-degrading
     cement compositions in subterranean formations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=86&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,398,825;741;Methods of controlling sand and water production in subterranean zones;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=85&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,407,010;742;Methods of coating particulates;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=84&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,413,010;743;"Remediation of subterranean formations using vibrational waves and
     consolidating agents";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=83&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,413,017;744;"Methods and compositions for inducing tip screenouts in frac-packing
     operations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=82&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,431,088;745;Methods of controlled acidization in a wellbore;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=81&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,448,451;746;"Methods for controlling migration of particulates in a subterranean
     formation";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=80&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,455,112;747;"Methods and compositions relating to the control of the rates of
     acid-generating compounds in acidizing operations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=79&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,461,697;748;Methods of modifying particulate surfaces to affect acidic sites thereon;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=78&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2008;;
7,475,728;749;Treatment fluids and methods of use in subterranean formations;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=77&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,484,564;750;"Delayed tackifying compositions and associated methods involving
     controlling particulate migration";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=76&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,497,258;751;"Methods of isolating zones in subterranean formations using self-degrading
     cement compositions";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=75&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,497,278;752;Methods of degrading filter cakes in a subterranean formation;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=74&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,500,521;753;"Methods of enhancing uniform placement of a resin in a subterranean
     formation";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=73&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,506,689;754;"Fracturing fluids comprising degradable diverting agents and methods of
     use in subterranean formations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=72&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,541,318;755;On-the-fly preparation of proppant and its use in subterranean operations;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=71&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,547,665;756;"Acidic treatment fluids comprising scleroglucan and/or diutan and
     associated methods";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=70&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,553,800;757;"In-situ filter cake degradation compositions and methods of use in
     subterranean formations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=69&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,571,767;758;High porosity fractures and methods of creating high porosity fractures;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=68&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,595,280;759;"Delayed tackifying compositions and associated methods involving
     controlling particulate migration";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=67&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,598,208;760;"Filter cake degradation compositions and methods of use in subterranean
     operations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=66&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,608,566;761;"Degradable particulates as friction reducers for the flow of solid
     particulates and associated methods of use";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=65&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,608,567;762;Degradable surfactants and methods for use;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=64&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,621,334;763;"Acidic treatment fluids comprising scleroglucan and/or diutan and
     associated methods";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=63&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,637,319;764;"Kickoff plugs comprising a self-degrading cement in subterranean well
     bores";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=62&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2009;;
7,640,985;765;"Methods of directional drilling and forming kickoff plugs using
     self-degrading cement in subterranean well bores";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=61&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,648,946;766;Methods of degrading filter cakes in subterranean formations;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=60&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,662,753;767;Degradable surfactants and methods for use;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=59&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,665,517;768;Methods of cleaning sand control screens and gravel packs;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=58&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,673,686;769;Method of stabilizing unconsolidated formation for sand control;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=57&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,674,753;770;"Treatment fluids and methods of forming degradable filter cakes comprising
     aliphatic polyester and their use in subterranean formations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=56&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,677,315;771;Degradable surfactants and methods for use;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=55&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,678,742;772;Drill-in fluids and associated methods;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=54&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,678,743;773;Drill-in fluids and associated methods;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=53&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,686,080;774;Acid-generating fluid loss control additives and associated methods;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=52&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,687,438;775;Drill-in fluids and associated methods;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=2&u=%2Fnetahtml%2Fsearch-adv.htm&r=51&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,700,525;776;Orthoester-based surfactants and associated methods;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=50&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,712,531;777;Methods for controlling particulate migration;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=49&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,713,916;778;Orthoester-based surfactants and associated methods;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=48&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,714,097;779;Polymer synthesis from macrocycles;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=47&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,757,768;780;"Method and composition for enhancing coverage and displacement of
     treatment fluids into subterranean formations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=45&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,819,192;781;Consolidating agent emulsions and associated methods;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=44&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,829,507;782;"Subterranean treatment fluids comprising a degradable bridging agent and
     methods of treating subterranean formations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=43&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,833,943;783;Microemulsifiers and methods of making and using same;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=42&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,833,944;784;"Methods and compositions using crosslinked aliphatic polyesters in well
     bore applications";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=41&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2010;;
7,883,740;785;"Low-quality particulates and methods of making and using improved
     low-quality particulates";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=40&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
7,906,464;786;Compositions and methods for the removal of oil-based filtercakes;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=39&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
7,926,591;787;"Aqueous-based emulsified consolidating agents suitable for use in drill-in
     applications";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=38&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
7,938,181;788;"Method and composition for enhancing coverage and displacement of
     treatment fluids into subterranean formations";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=37&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
7,960,314;789;Microemulsifiers and methods of making and using same;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=36&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
7,963,330;790;"Resin compositions and methods of using resin compositions to control
     proppant flow-back";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=35&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
7,998,910;791;"Treatment fluids comprising relative permeability modifiers and methods of
     use";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=33&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
8,006,760;792;Clean fluid systems for partial monolayer fracturing;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=32&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
8,017,561;793;"Resin compositions and methods of using such resin compositions in
     subterranean applications";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=31&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
8,030,249;794;"Methods and compositions relating to the hydrolysis of water-hydrolysable
     materials";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=30&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
8,030,251;795;"Methods and compositions relating to the hydrolysis of water-hydrolysable
     materials";http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=29&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
8,082,992;796;Methods of fluid-controlled geometry stimulation;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=28&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2011;;
8,188,013;797;Self-degrading fibers and associated methods of use and manufacture;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=26&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2012;;
8,220,548;798;Surfactant wash treatment fluids and associated methods;http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2Fsearch-adv.htm&r=25&f=G&l=50&d=PALL&S1=5247059.UREF.&OS=ref/5247059&RS=REF/5247059;2012;;
